ID,Price,Levy,Manufacturer,Model,Prod. year,Category,Leather interior,Fuel type,Engine volume,Mileage,Cylinders,Gear box type,Drive wheels,Doors,Wheel,Color,Airbags
43558210,"13,900.00",474,VOLKSWAGEN,Jetta,2013,Sedan,Yes,Hybrid,1.4 Turbo,125000 km,4,Automatic,Front,04-may,Left wheel,Grey,12
45767589,"22,894.00",779,TOYOTA,Camry,2013,Sedan,Yes,Petrol,2.5,160000 km,4,Automatic,Front,04-may,Left wheel,Grey,12
45798513,"47,042.00",-,CADILLAC,Escalade,2008,Jeep,Yes,LPG,6.2,288000 km,8,Tiptronic,Rear,04-may,Left wheel,Black,12
45808453,"16,308.00",1079,KIA,Avella,2018,Sedan,Yes,Petrol,2,56288 km,4,Automatic,Rear,04-may,Left wheel,Silver,12
45794228,"14,113.00",-,BMW,X5,2002,Jeep,Yes,Petrol,4.4,180000 km,8,Tiptronic,4x4,04-may,Left wheel,Black,0
45432629,"30,107.00",308,LEXUS,CT 200h,2014,Hatchback,Yes,Hybrid,1.8,114000 km,4,Variator,Front,04-may,Left wheel,Brown,10
45810202,"17,923.00",707,CHEVROLET,Malibu,2011,Sedan,Yes,Petrol,2,149790 km,4,Automatic,Front,04-may,Left wheel,Black,4
45799878,"45,160.00",345,CHEVROLET,Volt Premier,2016,Hatchback,Yes,Plug-in Hybrid,1.5,80000 km,4,Variator,Front,04-may,Left wheel,Black,8
45761488,"17,700.00",697,VOLKSWAGEN,Jetta,2015,Sedan,Yes,Petrol,1.8 Turbo,102780 km,4,Tiptronic,Front,04-may,Left wheel,Grey,12
45809634,"28,532.00",501,HONDA,FIT,2014,Hatchback,Yes,Petrol,1.5,77200 km,4,Automatic,Front,04-may,Left wheel,Black,4
45771888,"12,388.00",1399,MERCEDES-BENZ,E 350,2010,Sedan,Yes,Diesel,3.5,189530 km,6,Automatic,4x4,04-may,Left wheel,Black,12
45807491,"19,130.00",1714,MERCEDES-BENZ,GLE 350,2017,Jeep,Yes,Petrol,3.5,75914 km,6,Automatic,4x4,04-may,Left wheel,Silver,12
44954818,"11,290.00",-,FORD,Transit,2000,Microbus,No,Diesel,2.5 Turbo,111000 km,5,Manual,Rear,04-may,Left wheel,Blue,2
45794807,"13,172.00",1185,FORD,Escape,2009,Jeep,Yes,Hybrid,2.5,205000 km,4,Tiptronic,4x4,04-may,Left wheel,Green,8
45470139,"20,385.00",-,JEEP,Liberty,2012,Jeep,No,Petrol,3.7,170000 km,6,Automatic,4x4,04-may,Left wheel,Grey,5
45695743,"20,385.00",753,KIA,Optima,2012,Sedan,Yes,Hybrid,2.4,97000 km,4,Tiptronic,Front,04-may,Left wheel,Black,12
44763530,"31,361.00",-,BMW,740 i,2010,Sedan,Yes,Petrol,3.0 Turbo,175000 km,6,Tiptronic,Rear,04-may,Left wheel,Blue,6
45801650,"19,416.00",531,HYUNDAI,Elantra,2012,Sedan,Yes,Petrol,1.6,79534 km,4,Automatic,Front,04-may,Left wheel,Grey,4
45810578,"16,894.00",642,CHEVROLET,Orlando,2012,Jeep,Yes,Diesel,2,155329 km,4,Automatic,Front,04-may,Left wheel,Silver,4
45728640,"39,458.00",640,SSANGYONG,REXTON,2013,Jeep,Yes,Diesel,2,84000 km,4,Automatic,Front,04-may,Left wheel,White,4
45654706,"20,071.00",1292,MERCEDES-BENZ,GLE 350,2016,Jeep,Yes,Petrol,3,62938 km,6,Automatic,4x4,04-may,Left wheel,Black,0
45732837,"11,290.00",891,HYUNDAI,Sonata,2016,Sedan,Yes,LPG,2,270874 km,4,Automatic,Front,04-may,Left wheel,Silver,4
45732765,"16,599.00",707,HYUNDAI,Sonata,2011,Sedan,Yes,Petrol,2,179352 km,4,Automatic,Front,04-may,Left wheel,Black,4
45720276,"15,681.00",1055,MERCEDES-BENZ,E 350,2013,Sedan,Yes,Petrol,3.5 Turbo,140800 km,6,Automatic,4x4,04-may,Left wheel,Black,0
44630354,"13,799.00",-,NISSAN,X-Terra,2004,Jeep,Yes,CNG,3.3,200000 km,6,Automatic,4x4,04-may,Left wheel,Grey,2
45732701,"13,172.00",891,HYUNDAI,Sonata,2016,Sedan,Yes,LPG,2,478704 km,4,Automatic,Front,04-may,Left wheel,Orange,4
45730028,"25,889.00",639,HYUNDAI,Elantra,2014,Coupe,Yes,Petrol,2,50478 km,4,Automatic,Front,04-may,Left wheel,White,4
45213616,"20,385.00",738,CHEVROLET,Cruze,2017,Sedan,No,Petrol,1.4,64000 km,4,Tiptronic,Front,04-may,Left wheel,White,12
45809209,"17,663.00",503,TOYOTA,Aqua,2012,Hatchback,Yes,Hybrid,1.5,58405 km,4,Automatic,Front,04-may,Left wheel,Silver,4
45810519,"23,828.00",642,CHEVROLET,Orlando,2012,Jeep,Yes,Diesel,2,110776 km,4,Automatic,Front,04-may,Left wheel,White,4
45730437,"32,045.00",640,SSANGYONG,REXTON,2013,Jeep,Yes,Diesel,2,166016 km,4,Automatic,Front,04-may,Left wheel,Grey,4
45762985,"15,681.00",-,MERCEDES-BENZ,ML 500,2002,Jeep,Yes,Petrol,5,200000 km,8,Tiptronic,4x4,04-may,Left wheel,Black,12
44077400,"16,151.00",-,HYUNDAI,Elantra GS,2012,Coupe,No,Petrol,1.8,95000 km,4,Tiptronic,Front,02-mar,Left wheel,Black,6
45783479,"12,544.00",-,TOYOTA,RAV 4,2001,Jeep,Yes,Petrol,2,169000 km,4,Automatic,4x4,04-may,Left wheel,Black,0
45759169,"14,113.00",638,KIA,Optima,2014,Sedan,Yes,Petrol,2,71104 km,4,Automatic,Front,04-may,Left wheel,White,4
45730527,"43,576.00",730,SSANGYONG,Actyon,2016,Jeep,Yes,Diesel,1.6,53873 km,4,Automatic,Front,04-may,Left wheel,Red,4
45654467,"13,328.00",1399,LEXUS,RX 450,2010,Jeep,Yes,Hybrid,3.5,186005 km,6,Automatic,4x4,04-may,Left wheel,Silver,12
45784205,"17,249.00",353,TOYOTA,Prius,2015,Hatchback,No,Hybrid,1.8,166400 km,4,Variator,Front,04-may,Left wheel,Blue,12
45798235,"10,976.00",-,SUBARU,Legacy,2007,Sedan,No,LPG,2,210000 km,4,Tiptronic,4x4,04-may,Right-hand drive,Beige,2
45748854,"23,521.00",-,MERCEDES-BENZ,Vito,2006,Goods wagon,No,Diesel,2.2 Turbo,193102 km,4,Manual,Rear,04-may,Left wheel,White,2
45808976,"12,187.00",531,CHEVROLET,Aveo,2012,Hatchback,Yes,Petrol,1.6,65642 km,4,Automatic,Front,04-may,Left wheel,Blue,4
45761794,"14,740.00",586,FORD,Transit Connect,2012,Goods wagon,No,Diesel,1.8 Turbo,147000 km,4,Manual,Front,02-mar,Left wheel,Blue,4
45809308,"25,456.00",639,CHEVROLET,Captiva,2014,Jeep,Yes,Diesel,2,160087 km,4,Automatic,Front,04-may,Left wheel,Grey,4
45647870,"22,894.00",1273,MERCEDES-BENZ,ML 350,2015,Jeep,Yes,Diesel,3.5,79080 km,6,Automatic,4x4,04-may,Left wheel,Grey,12
45774327,"21,953.00",1079,SUBARU,Crosstrek,2018,Universal,Yes,Petrol,2,30400 km,4,Variator,4x4,04-may,Left wheel,Orange,10
45772408,"30,734.00",1053,MERCEDES-BENZ,E 350,2014,Sedan,Yes,Diesel,3.5,200179 km,6,Automatic,4x4,04-may,Left wheel,Black,12
45726893,"22,621.00",707,SSANGYONG,Korando,2011,Jeep,Yes,Diesel,2,120005 km,4,Automatic,Front,04-may,Left wheel,Black,4
45809184,"49,174.00",891,CHEVROLET,Captiva,2016,Jeep,Yes,Diesel,2,48774 km,4,Automatic,Front,04-may,Left wheel,Black,4
45268566,"32,929.00",-,TOYOTA,Camry,2015,Sedan,Yes,Hybrid,2.5,40000 km,4,Variator,Front,04-may,Left wheel,Silver,12
45797953,"17,158.00",531,HYUNDAI,Elantra,2012,Sedan,Yes,Petrol,1.6,146816 km,4,Automatic,Front,04-may,Left wheel,White,4
45797319,"23,436.00",777,HYUNDAI,H1,2014,Minivan,Yes,Diesel,2.5,173490 km,4,Automatic,Front,04-may,Left wheel,Black,4
45802142,"16,480.00",1024,HYUNDAI,H1,2010,Universal,Yes,Diesel,2.5,328034 km,4,Automatic,Front,04-may,Left wheel,Blue,4
44457443,"12,388.00",-,HONDA,FIT,2012,Hatchback,No,Hybrid,1.3,95000 km,4,Automatic,Front,04-may,Right-hand drive,Black,8
45779138,"17,562.00",862,NISSAN,Rogue,2011,Jeep,Yes,Petrol,2.5,155000 km,4,Automatic,Front,04-may,Left wheel,Red,16
45816317,"21,639.00",-,CADILLAC,DTS,2008,Sedan,Yes,Petrol,4.6,161000 km,8,Automatic,Front,04-may,Left wheel,White,10
45780373,"33,556.00",1211,BMW,X5,2010,Jeep,Yes,Diesel,3.0 Turbo,143000 km,6,Tiptronic,4x4,04-may,Left wheel,Brown,8
45806859,"18,503.00",584,HYUNDAI,Elantra,2014,Sedan,No,Petrol,1.8,48000 km,4,Tiptronic,Front,04-may,Left wheel,Silver,12
45759683,"17,876.00",-,BMW,X5,2003,Jeep,Yes,Diesel,3.0 Turbo,180000 km,6,Tiptronic,4x4,04-may,Left wheel,Black,3
45769888,"12,388.00",1399,MERCEDES-BENZ,E 350,2010,Sedan,Yes,Diesel,3.5,189530 km,6,Automatic,4x4,04-may,Left wheel,Black,12
45803294,"16,894.00",836,HYUNDAI,Sonata,2010,Sedan,Yes,Petrol,2,172253 km,4,Automatic,Front,04-may,Left wheel,Grey,4
45781797,"10,976.00",-,SUBARU,Forester,2004,Jeep,No,Petrol,2.0 Turbo,150000 km,4,Tiptronic,4x4,04-may,Right-hand drive,Black,4
45455842,"17,876.00",781,TOYOTA,Camry,2012,Sedan,Yes,Hybrid,2.5,90000 km,4,Tiptronic,Front,04-may,Left wheel,Black,8
45647522,"11,133.00",394,TOYOTA,Camry,2014,Sedan,Yes,Hybrid,2.5,179381 km,4,Automatic,Front,04-may,Left wheel,Black,12
45731532,"43,952.00",1249,HYUNDAI,H1,2017,Universal,Yes,Diesel,2.5,111643 km,4,Automatic,Front,04-may,Left wheel,Grey,4
45144010,"20,385.00",-,KIA,Optima hybid,2013,Sedan,No,Hybrid,2.4,105000 km,6,Tiptronic,Front,04-may,Left wheel,White,6
45804817,"30,712.00",877,HYUNDAI,Tucson,2017,Jeep,Yes,Diesel,1.7,50380 km,4,Automatic,Front,04-may,Left wheel,White,4
45731047,"37,580.00",1091,HYUNDAI,H1,2016,Universal,Yes,Diesel,2.5,145830 km,4,Automatic,Front,04-may,Left wheel,White,4
45730160,"40,092.00",730,SSANGYONG,Actyon,2016,Jeep,Yes,Petrol,1.6,55234 km,4,Automatic,Front,04-may,Left wheel,White,4
45588073,"11,604.00",843,TOYOTA,Prius,2008,Sedan,No,Hybrid,1.5,149000 km,4,Tiptronic,Front,04-may,Left wheel,White,8
45570728,"17,249.00",-,FORD,Transit,1998,Microbus,No,Diesel,2.5 Turbo,300000 km,4,Manual,Rear,04-may,Left wheel,White,4
45719329,"10,036.00",585,VOLKSWAGEN,Passat SEL,2013,Sedan,Yes,Petrol,1.8 Turbo,62022 km,4,Tiptronic,Front,04-may,Left wheel,Blue,10
45809481,"13,764.00",503,TOYOTA,Aqua,2012,Hatchback,Yes,Petrol,1.5,116453 km,4,Automatic,Front,04-may,Left wheel,Yellow,4
45807121,"11,290.00",1714,MERCEDES-BENZ,GLE 350,2017,Jeep,Yes,Petrol,3.5,52675 km,6,Automatic,Rear,04-may,Left wheel,Blue,12
45770860,"22,580.00",-,MAZDA,Mazda 6,2014,Sedan,Yes,Petrol,2.5,193600 km,4,Tiptronic,Front,04-may,Left wheel,Red,8
45809823,"11,412.00",645,CHEVROLET,Cruze,2011,Sedan,Yes,Petrol,1.8,107271 km,4,Automatic,Front,04-may,Left wheel,Grey,4
45732736,"10,036.00",639,HYUNDAI,Sonata,2014,Sedan,Yes,LPG,2,404507 km,4,Automatic,Front,04-may,Left wheel,Silver,4
45803708,"27,435.00",640,HYUNDAI,Tucson,2013,Jeep,Yes,Diesel,2,167157 km,4,Automatic,Front,04-may,Left wheel,Grey,4
45781554,"25,402.00",777,TOYOTA,Camry,2014,Sedan,Yes,Petrol,2.5,92800 km,6,Tiptronic,Front,04-may,Left wheel,White,10
44804614,"18,503.00",777,NISSAN,Rogue,2014,Jeep,No,Petrol,2.5,135700 km,4,Tiptronic,Front,04-may,Left wheel,Grey,6
45809162,"12,184.00",446,HONDA,FIT,2014,Hatchback,Yes,Petrol,1.3,117811 km,4,Automatic,Front,04-may,Left wheel,Blue,4
45809194,"19,030.00",271,TOYOTA,Aqua,2014,Universal,Yes,Hybrid,1.5,66212 km,4,Automatic,Front,04-may,Left wheel,Black,4
45809385,"26,858.00",502,HONDA,FIT,2013,Hatchback,Yes,Petrol,1.5,55948 km,4,Automatic,Front,04-may,Left wheel,Orange,4
45643609,"10,349.00",-,TOYOTA,Land Cruiser Prado,1997,Jeep,No,LPG,2.7,218000 km,4,Automatic,4x4,02-mar,Right-hand drive,Blue,2
45701440,"15,994.00",-,FORD,Fusion,2010,Sedan,Yes,Hybrid,2.5,185000 km,4,Automatic,Front,04-may,Left wheel,Grey,10
44753524,"27,911.00",1058,LEXUS,RX 350,2012,Jeep,Yes,Petrol,3.5,62000 km,6,Tiptronic,Front,04-may,Left wheel,Black,12
45813888,"24,462.00",642,TOYOTA,Camry,2012,Sedan,Yes,Petrol,2,172800 km,4,Automatic,Rear,04-may,Left wheel,White,8
45779764,"12,544.00",761,TOYOTA,Prius,2010,Sedan,No,Petrol,1.8,140000 km,4,Variator,Front,04-may,Left wheel,Blue,4
45802243,"34,074.00",777,HYUNDAI,H1,2014,Minivan,Yes,Diesel,2.5,126970 km,4,Automatic,Front,04-may,Left wheel,Silver,4
45719603,"12,231.00",-,TOYOTA,Prius,2008,Sedan,No,Hybrid,1.5,223560 km,4,Automatic,Front,04-may,Left wheel,White,2
45809050,"14,831.00",382,TOYOTA,Aqua,2017,Hatchback,Yes,Hybrid,1.5,181474 km,4,Automatic,Front,04-may,Left wheel,White,4
45749031,"11,290.00",1266,HONDA,FIT,2014,Hatchback,No,Hybrid,1.5,182000 km,4,Automatic,Front,04-may,Right-hand drive,Silver,4
45802996,"29,950.00",891,HYUNDAI,Santa FE,2016,Jeep,Yes,Diesel,2,50079 km,4,Automatic,Front,04-may,Left wheel,White,4
45184062,"19,757.00",531,FORD,Fusion,2012,Sedan,Yes,Petrol,1.6 Turbo,117000 km,4,Tiptronic,Front,04-may,Left wheel,Blue,10
45809590,"43,545.00",697,HONDA,Civic,2015,Sedan,Yes,Petrol,1.8,37064 km,4,Automatic,Front,04-may,Left wheel,White,4
45642481,"29,166.00",-,LEXUS,RX 400 hybrid,2008,Jeep,Yes,Petrol,3.3,249600 km,6,Automatic,Front,04-may,Left wheel,Black,12
45767031,"10,036.00",-,BMW,X5,2000,Jeep,Yes,LPG,3,25000 km,6,Tiptronic,4x4,04-may,Left wheel,Silver,6
45731812,"38,731.00",1249,HYUNDAI,H1,2017,Minivan,Yes,Diesel,2.5,30066 km,4,Automatic,Front,04-may,Left wheel,Grey,4
45195122,"20,071.00",-,HYUNDAI,Sonata,2013,Sedan,No,Hybrid,2.4,21920 km,6,Automatic,Front,04-may,Left wheel,Silver,11
45798246,"21,639.00",831,HYUNDAI,Elantra,2017,Sedan,Yes,Petrol,1.6,16687 km,4,Automatic,Front,04-may,Left wheel,Grey,4
45802587,"39,226.00",765,HYUNDAI,Santa FE,2015,Jeep,Yes,Diesel,2,147808 km,4,Automatic,Front,04-may,Left wheel,Grey,4
45730029,"43,952.00",880,SSANGYONG,Actyon,2018,Jeep,Yes,Diesel,1.6,73548 km,4,Automatic,Front,04-may,Left wheel,White,4
45801631,"15,681.00",-,TOYOTA,Corolla,2006,Universal,No,Diesel,2.2 Turbo,222000 km,4,Manual,Front,04-may,Left wheel,Black,9
45801197,"10,036.00",-,TOYOTA,Prius,2006,Sedan,No,Petrol,1.5,305600 km,4,Automatic,Front,04-may,Left wheel,White,0
44752858,"21,953.00",1888,BMW,X5,2007,Jeep,Yes,Petrol,3,216000 km,6,Tiptronic,4x4,04-may,Left wheel,Silver,12
45674451,"10,976.00",-,MERCEDES-BENZ,Vito,2004,Goods wagon,No,Diesel,2.2,316000 km,4,Manual,Rear,04-may,Left wheel,White,2
45810166,"12,717.00",645,CHEVROLET,Lacetti,2011,Sedan,Yes,Petrol,1.8,121831 km,4,Automatic,Front,04-may,Left wheel,Grey,4
45804305,"17,562.00",-,MERCEDES-BENZ,E 320,2007,Sedan,Yes,Diesel,3,376000 km,6,Tiptronic,Rear,04-may,Left wheel,White,0
45815366,"23,521.00",-,FORD,Transit,1996,Microbus,No,Diesel,2.5,123000 km,4,Manual,Rear,04-may,Left wheel,White,2
45779768,"14,113.00",-,BMW,328,2007,Sedan,Yes,Petrol,3,999999999 km,6,Tiptronic,Rear,04-may,Left wheel,Silver,16
45809220,"39,797.00",640,FORD,Taurus,2013,Sedan,Yes,Petrol,2,58901 km,4,Automatic,Front,04-may,Left wheel,White,4
45796793,"23,521.00",-,CHEVROLET,Volt,2012,Hatchback,No,Plug-in Hybrid,1.4,112101 km,4,Automatic,Front,04-may,Left wheel,Grey,10
45732335,"36,228.00",640,HYUNDAI,Santa FE,2013,Jeep,Yes,Diesel,2,174144 km,4,Automatic,Front,04-may,Left wheel,Black,4
45765594,"12,544.00",1408,FORD,Transit,2007,Microbus,No,Diesel,2.2 Turbo,100000 km,4,Manual,Front,04-may,Left wheel,White,4
45786731,"11,500.00",-,NISSAN,X-Trail,2005,Jeep,Yes,LPG,2,142000 km,4,Automatic,4x4,>5,Right-hand drive,Silver,0
45730339,"40,092.00",831,SSANGYONG,Actyon,2017,Jeep,Yes,Diesel,1.6,52516 km,4,Automatic,Front,04-may,Left wheel,Red,4
45781075,"18,817.00",586,MERCEDES-BENZ,C 250,2012,Sedan,Yes,Petrol,1.8 Turbo,89500 km,4,Automatic,Rear,04-may,Left wheel,Black,12
45801415,"14,700.00",-,TOYOTA,Prius,2011,Sedan,No,Petrol,1.8,150000 km,4,Variator,Rear,04-may,Left wheel,Black,10
44527390,"10,820.00",1266,TOYOTA,Aqua,2014,Sedan,No,Hybrid,1.5,102000 km,4,Automatic,Front,04-may,Right-hand drive,Silver,2
45757914,"17,249.00",-,VOLKSWAGEN,Passat,2015,Sedan,Yes,Petrol,1.8 Turbo,99000 km,4,Tiptronic,Front,04-may,Left wheel,Silver,9
45793381,"23,521.00",1195,MERCEDES-BENZ,C 220,2008,Universal,No,Diesel,2.2 Turbo,177000 km,4,Tiptronic,Rear,04-may,Left wheel,White,12
44783418,"13,485.00",-,TOYOTA,Camry,2010,Sedan,No,Hybrid,2.5,123000 km,4,Manual,Rear,02-mar,Left wheel,White,4
44728797,"15,053.00",475,FIAT,500,2012,Coupe,Yes,Petrol,1.4,90000 km,4,Tiptronic,Front,04-may,Left wheel,Orange,6
44375582,"25,716.00",1017,VOLKSWAGEN,Jetta,2017,Sedan,Yes,Petrol,2.0 Turbo,131200 km,4,Tiptronic,Front,04-may,Left wheel,Grey,10
45727095,"24,327.00",640,SSANGYONG,Korando,2013,Jeep,Yes,Diesel,2,76788 km,4,Automatic,Front,04-may,Left wheel,White,4
45810017,"22,715.00",503,TOYOTA,Aqua,2012,Hatchback,Yes,Petrol,1.5,45000 km,4,Automatic,Front,04-may,Left wheel,Orange,4
45766966,"20,385.00",-,LEXUS,IS 250,2008,Sedan,Yes,Petrol,2.5,162300 km,6,Tiptronic,Rear,04-may,Left wheel,Grey,10
45733001,"19,416.00",707,HYUNDAI,Sonata,2011,Sedan,Yes,Petrol,2,175221 km,4,Automatic,Front,04-may,Left wheel,White,4
45732695,"12,544.00",765,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,2,471632 km,4,Automatic,Front,04-may,Left wheel,Orange,4
45793616,"20,385.00",-,HYUNDAI,Sonata LIMITED,2011,Sedan,Yes,Hybrid,2.4,104000 km,4,Automatic,Front,04-may,Left wheel,White,10
45615857,"19,130.00",1292,MERCEDES-BENZ,GLE 350,2016,Jeep,Yes,Petrol,3,62938 km,6,Automatic,4x4,04-may,Left wheel,Black,0
45809171,"24,029.00",1058,FORD,Taurus,2012,Sedan,Yes,Petrol,3.5,101315 km,4,Automatic,Front,04-may,Left wheel,Black,4
45720191,"15,681.00",-,MERCEDES-BENZ,E 320,2003,Sedan,Yes,Petrol,3.2,222000 km,6,Tiptronic,Rear,04-may,Left wheel,Black,14
45805664,"13,485.00",-,NISSAN,X-Trail,2005,Jeep,Yes,Petrol,2,179000 km,4,Automatic,4x4,04-may,Right-hand drive,Black,1
45641335,"11,133.00",394,TOYOTA,Camry,2014,Sedan,Yes,Hybrid,2.5,179381 km,4,Automatic,Front,04-may,Left wheel,Black,12
45504593,"19,287.00",640,FORD,Fusion Hybrid,2013,Sedan,No,Hybrid,2,97000 km,4,Variator,Front,04-may,Left wheel,Brown,12
45808453,"16,308.00",1079,KIA,Avella,2018,Sedan,Yes,Petrol,2,56288 km,4,Automatic,Rear,04-may,Left wheel,Silver,12
45786129,"10,976.00",988,TOYOTA,Prius,2007,Hatchback,No,Petrol,1.5,90000 km,4,Variator,Front,>5,Left wheel,Golden,8
45750699,"27,911.00",1327,TOYOTA,RAV 4,2018,Sedan,Yes,Petrol,2.5,28784 km,4,Automatic,Front,04-may,Left wheel,Black,12
45803642,"12,231.00",836,HYUNDAI,Tucson,2010,Jeep,Yes,Diesel,2,68876 km,4,Automatic,Front,04-may,Left wheel,White,4
45805965,"14,113.00",777,FORD,Fusion,2014,Sedan,No,Petrol,2.5,134000 km,4,Automatic,Front,04-may,Left wheel,White,12
45768559,"14,269.00",1324,TOYOTA,Highlander,2010,Jeep,Yes,Hybrid,3.3,300366 km,6,Automatic,4x4,04-may,Left wheel,Blue,12
45780573,"11,917.00",-,TOYOTA,Aqua,2012,Hatchback,No,Hybrid,1.3,155000 km,4,Variator,Front,04-may,Right-hand drive,White,4
44922916,"15,524.00",781,CHEVROLET,Cruze LT,2018,Sedan,No,Petrol,1.4 Turbo,21786 km,4,Automatic,Front,04-may,Left wheel,Black,8
45522180,"13,172.00",585,TOYOTA,Prius,2013,Hatchback,No,Hybrid,1.8,180000 km,4,Tiptronic,Front,04-may,Left wheel,Red,8
45778723,"12,544.00",642,FORD,Focus,2012,Sedan,No,Petrol,2,139010 km,4,Automatic,Front,04-may,Left wheel,Grey,0
45650214,"22,894.00",1273,MERCEDES-BENZ,ML 350,2015,Jeep,Yes,Diesel,3.5,79080 km,6,Automatic,4x4,04-may,Left wheel,Grey,12
45292910,"12,500.00",645,FORD,Transit Connect,2011,Goods wagon,No,Diesel,1.8 Turbo,180000 km,4,Manual,Front,02-mar,Left wheel,Green,2
45776399,"20,385.00",-,VOLKSWAGEN,Passat tsi-se,2013,Sedan,Yes,Petrol,1.8 Turbo,159978 km,4,Tiptronic,Front,04-may,Left wheel,Grey,8
45814760,"11,604.00",-,TOYOTA,Aqua,2013,Hatchback,Yes,Hybrid,1.5,118000 km,4,Variator,Front,04-may,Right-hand drive,White,4
45810535,"22,357.00",642,CHEVROLET,Orlando,2012,Jeep,Yes,Diesel,2,132863 km,4,Automatic,Front,04-may,Left wheel,Grey,4
45433856,"24,775.00",-,MERCEDES-BENZ,E 350,2008,Sedan,Yes,Petrol,3.5,163000 km,6,Tiptronic,Rear,04-may,Left wheel,Black,8
45035479,"15,000.00",-,VOLKSWAGEN,Jetta,2012,Sedan,No,LPG,2,130000 km,4,Automatic,Front,04-may,Left wheel,White,8
45804515,"32,973.00",1086,JEEP,Grand Cherokee,2012,Jeep,Yes,Petrol,3.6,175788 km,4,Automatic,Front,04-may,Left wheel,Silver,4
45812924,"21,639.00",-,MERCEDES-BENZ,C 220,2010,Sedan,No,Diesel,2.2 Turbo,310000 km,4,Manual,Rear,04-may,Left wheel,Grey,10
45681643,"12,231.00",474,CHEVROLET,Cruze,2013,Sedan,No,Petrol,1.4,112000 km,4,Tiptronic,Front,04-may,Left wheel,Red,12
45731081,"27,463.00",1091,HYUNDAI,H1,2016,Universal,Yes,Diesel,2.5,203073 km,4,Automatic,Front,04-may,Left wheel,Grey,4
45761976,"13,172.00",753,HYUNDAI,Sonata,2012,Sedan,No,Hybrid,2.4,125000 km,4,Variator,Front,04-may,Left wheel,Silver,10
45802020,"15,323.00",836,HYUNDAI,Genesis,2010,Coupe,Yes,Petrol,2,132008 km,4,Automatic,Front,04-may,Left wheel,Grey,4
45803485,"13,172.00",891,HYUNDAI,Sonata,2016,Sedan,Yes,LPG,2,577053 km,4,Automatic,Front,04-may,Left wheel,Orange,4
45651217,"39,201.00",1714,MERCEDES-BENZ,GLE 350,2017,Jeep,Yes,Petrol,3.5,95541 km,6,Automatic,Rear,04-may,Left wheel,Black,0
45800561,"23,521.00",-,TOYOTA,Prius,2012,Hatchback,Yes,Hybrid,1.8,107000 km,4,Automatic,Front,04-may,Left wheel,Blue,10
45239842,"18,817.00",-,TOYOTA,Prius C,2014,Hatchback,No,Hybrid,1.5,63000 km,4,Variator,Front,04-may,Left wheel,Orange,12
45816357,"15,681.00",3699,TOYOTA,Land Cruiser 80,1993,Jeep,No,Petrol,4.5,223000 km,6,Automatic,4x4,04-may,Left wheel,Green,0
45768980,"11,604.00",-,OPEL,Meriva,2008,Jeep,No,Diesel,1.3,1373 km,4,Manual,Front,04-may,Left wheel,Pink,4
45802868,"48,403.00",971,HYUNDAI,Santa FE,2016,Jeep,Yes,Diesel,2.2,125629 km,4,Automatic,Front,04-may,Left wheel,Black,4
45809100,"24,571.00",640,CHEVROLET,Captiva,2013,Jeep,Yes,Diesel,2,153000 km,4,Automatic,Front,04-may,Left wheel,Grey,4
45796743,"11,604.00",-,HONDA,FIT,2012,Hatchback,Yes,Petrol,1.3,145000 km,4,Variator,Front,04-may,Right-hand drive,Blue,4
45768848,"20,385.00",-,BMW,335,2007,Coupe,Yes,Petrol,3.5 Turbo,130000 km,6,Manual,Rear,02-mar,Right-hand drive,Black,8
45773583,"12,544.00",862,FORD,Fusion,2011,Sedan,Yes,Hybrid,2.5,82603 km,4,Automatic,Front,04-may,Left wheel,Blue,0
45741131,"11,300.00",988,TOYOTA,Prius,2007,Sedan,No,Hybrid,1.5,150000 km,4,Automatic,Front,04-may,Left wheel,Carnelian red,12
45463497,"36,065.00",-,HYUNDAI,Tucson,2017,Jeep,No,Petrol,2,36800 km,4,Tiptronic,Front,04-may,Left wheel,Grey,8
45810195,"22,260.00",639,CHEVROLET,Malibu,2014,Sedan,Yes,Petrol,2,120000 km,4,Automatic,Front,04-may,Left wheel,White,4
45730244,"36,808.00",640,SSANGYONG,REXTON,2013,Jeep,Yes,Diesel,2,126116 km,4,Automatic,Front,04-may,Left wheel,Black,4
45732740,"10,036.00",639,HYUNDAI,Sonata,2014,Sedan,Yes,LPG,2,319850 km,4,Automatic,Front,04-may,Left wheel,Silver,4
45786021,"25,716.00",-,AUDI,Q5,2012,Jeep,Yes,Petrol,3.2,100000 km,6,Tiptronic,4x4,04-may,Left wheel,Blue,8
44489566,"17,000.00",1488,NISSAN,Note,2016,Hatchback,Yes,Hybrid,1.2 Turbo,0 km,3,Variator,Front,04-may,Right-hand drive,White,2
44927509,"17,249.00",475,CHEVROLET,Cruze,2012,Sedan,Yes,Petrol,1.4 Turbo,122000 km,4,Tiptronic,Front,04-may,Left wheel,White,6
45804927,"14,426.00",639,HYUNDAI,Sonata,2014,Sedan,Yes,Petrol,2.0 Turbo,60800 km,4,Automatic,Front,04-may,Left wheel,Black,8
45812042,"29,793.00",-,TOYOTA,Hiace,2004,Microbus,No,Diesel,2.2 Turbo,371500 km,4,Manual,4x4,04-may,Left wheel,White,2
